Year,Month,Day,Province,City,PM2.5,PM10,SO2,NO2,CO,O3_8h,PM2.5_IAQI,PM10_IAQI,CO_IAQI,NO2_IAQI,SO2_IAQI,O3_8h_IAQI,AQI,首要污染物,空气质量等级
2023,6,23, 北京市 ,北京,28 ,65 ,3 ,24 ,0.50 ,241 ,40 ,58 ,12 ,30 ,3 ,176 ,176 ,臭氧(O3),中度污染
2023,6,24, 北京市 ,北京,28 ,63 ,3 ,21 ,0.45 ,207 ,40 ,56 ,11 ,26 ,3 ,143 ,143 ,臭氧(O3),轻度污染
2023,6,25, 北京市 ,北京,33 ,63 ,4 ,15 ,0.65 ,200 ,47 ,56 ,16 ,19 ,4 ,136 ,136 ,臭氧(O3),轻度污染
2023,6,26, 北京市 ,北京,23 ,45 ,2 ,14 ,0.45 ,155 ,33 ,45 ,11 ,18 ,2 ,96 ,96 ,臭氧(O3),良
2023,6,27, 北京市 ,北京,18 ,37 ,2 ,20 ,0.42 ,216 ,26 ,37 ,10 ,25 ,2 ,151 ,151 ,臭氧(O3),中度污染
2023,6,28, 北京市 ,北京,24 ,47 ,3 ,20 ,0.49 ,118 ,34 ,47 ,12 ,25 ,3 ,65 ,65 ,臭氧(O3),良
2023,6,29, 北京市 ,北京,15 ,29 ,3 ,19 ,0.34 ,170 ,21 ,29 ,8 ,24 ,3 ,109 ,109 ,臭氧(O3),轻度污染
2023,6,30, 北京市 ,北京,21 ,52 ,3 ,25 ,0.46 ,251 ,30 ,51 ,12 ,31 ,3 ,186 ,186 ,臭氧(O3),中度污染
2023,7,1, 北京市 ,北京,23 ,59 ,3 ,22 ,0.43 ,235 ,33 ,54 ,11 ,28 ,3 ,170 ,170 ,臭氧(O3),中度污染
2023,7,2, 北京市 ,北京,31 ,64 ,3 ,23 ,0.50 ,245 ,44 ,57 ,12 ,29 ,3 ,180 ,180 ,臭氧(O3),中度污染
2023,7,3, 北京市 ,北京,37 ,60 ,2 ,14 ,0.80 ,181 ,52 ,55 ,20 ,18 ,2 ,119 ,119 ,臭氧(O3),轻度污染
2023,7,4, 北京市 ,北京,15 ,22 ,3 ,10 ,0.41 ,136 ,21 ,22 ,10 ,12 ,3 ,80 ,80 ,臭氧(O3),良
2023,7,5, 北京市 ,北京,16 ,46 ,3 ,24 ,0.30 ,138 ,23 ,46 ,8 ,30 ,3 ,82 ,82 ,臭氧(O3),良
2023,7,6, 北京市 ,北京,13 ,46 ,2 ,28 ,0.31 ,198 ,19 ,46 ,8 ,35 ,2 ,135 ,135 ,臭氧(O3),轻度污染
2023,7,7, 北京市 ,北京,12 ,36 ,2 ,17 ,0.34 ,128 ,17 ,36 ,8 ,21 ,2 ,73 ,73 ,臭氧(O3),良
2023,7,8, 北京市 ,北京,6 ,17 ,2 ,13 ,0.26 ,108 ,9 ,17 ,6 ,16 ,2 ,57 ,57 ,臭氧(O3),良
2023,7,9, 北京市 ,北京,7 ,18 ,3 ,15 ,0.27 ,130 ,10 ,18 ,7 ,19 ,3 ,75 ,75 ,臭氧(O3),良
2023,7,10, 北京市 ,北京,18 ,43 ,3 ,20 ,0.45 ,220 ,26 ,43 ,11 ,25 ,3 ,155 ,155 ,臭氧(O3),中度污染
2023,7,11, 北京市 ,北京,21 ,38 ,3 ,11 ,0.58 ,196 ,30 ,38 ,14 ,14 ,3 ,133 ,133 ,臭氧(O3),轻度污染
2023,7,12, 北京市 ,北京,21 ,29 ,3 ,11 ,0.70 ,89 ,30 ,29 ,18 ,14 ,3 ,44 ,44 ,,优
2023,7,13, 北京市 ,北京,12 ,15 ,3 ,13 ,0.57 ,81 ,17 ,15 ,14 ,16 ,3 ,40 ,40 ,,优
2023,7,14, 北京市 ,北京,16 ,26 ,3 ,11 ,0.41 ,113 ,23 ,26 ,10 ,14 ,3 ,61 ,61 ,臭氧(O3),良
2023,7,15, 北京市 ,北京,8 ,15 ,3 ,8 ,0.25 ,100 ,11 ,15 ,6 ,10 ,3 ,50 ,50 ,,优
2023,7,16, 北京市 ,北京,11 ,21 ,3 ,15 ,0.28 ,130 ,16 ,21 ,7 ,19 ,3 ,75 ,75 ,臭氧(O3),良
2023,7,17, 北京市 ,北京,22 ,45 ,2 ,20 ,0.46 ,201 ,31 ,45 ,12 ,25 ,2 ,137 ,137 ,臭氧(O3),轻度污染
2023,7,18, 北京市 ,北京,28 ,52 ,3 ,21 ,0.49 ,199 ,40 ,51 ,12 ,26 ,3 ,135 ,135 ,臭氧(O3),轻度污染
2023,7,19, 北京市 ,北京,33 ,59 ,3 ,20 ,0.50 ,223 ,47 ,54 ,12 ,25 ,3 ,158 ,158 ,臭氧(O3),中度污染
2023,7,20, 北京市 ,北京,34 ,62 ,3 ,20 ,0.52 ,193 ,49 ,56 ,13 ,25 ,3 ,130 ,130 ,臭氧(O3),轻度污染
2023,7,21, 北京市 ,北京,31 ,44 ,3 ,12 ,0.64 ,112 ,44 ,44 ,16 ,15 ,3 ,60 ,60 ,臭氧(O3),良
2023,7,22, 北京市 ,北京,23 ,29 ,3 ,11 ,0.57 ,75 ,33 ,29 ,14 ,14 ,3 ,38 ,38 ,,优
2023,7,23, 北京市 ,北京,18 ,28 ,3 ,15 ,0.50 ,145 ,26 ,28 ,12 ,19 ,3 ,88 ,88 ,臭氧(O3),良
2023,7,24, 北京市 ,北京,31 ,51 ,3 ,16 ,0.57 ,188 ,44 ,50 ,14 ,20 ,3 ,125 ,125 ,臭氧(O3),轻度污染
2023,7,25, 北京市 ,北京,10 ,19 ,3 ,13 ,0.39 ,191 ,14 ,19 ,10 ,16 ,3 ,128 ,128 ,臭氧(O3),轻度污染
2023,7,26, 北京市 ,北京,31 ,50 ,3 ,14 ,0.64 ,164 ,44 ,50 ,16 ,18 ,3 ,104 ,104 ,臭氧(O3),轻度污染
2023,7,27, 北京市 ,北京,27 ,41 ,3 ,17 ,0.54 ,165 ,39 ,41 ,14 ,21 ,3 ,105 ,105 ,臭氧(O3),轻度污染
2023,7,28, 北京市 ,北京,12 ,24 ,3 ,17 ,0.40 ,97 ,17 ,24 ,10 ,21 ,3 ,48 ,48 ,,优
2023,7,29, 北京市 ,北京,16 ,28 ,3 ,16 ,0.48 ,60 ,23 ,28 ,12 ,20 ,3 ,30 ,30 ,,优
2023,7,30, 北京市 ,北京,4 ,7 ,3 ,7 ,0.35 ,40 ,6 ,7 ,9 ,9 ,3 ,20 ,20 ,,优
2023,7,31, 北京市 ,北京,12 ,16 ,3 ,8 ,0.41 ,37 ,17 ,16 ,10 ,10 ,3 ,18 ,18 ,,优
2023,8,1, 北京市 ,北京,21 ,28 ,3 ,11 ,0.50 ,54 ,30 ,28 ,12 ,14 ,3 ,27 ,30 ,,优
2023,8,2, 北京市 ,北京,26 ,34 ,3 ,9 ,0.49 ,93 ,37 ,34 ,12 ,11 ,3 ,46 ,46 ,,优
2023,8,3, 北京市 ,北京,42 ,58 ,3 ,11 ,0.59 ,112 ,59 ,54 ,15 ,14 ,3 ,60 ,60 ,臭氧(O3),良
2023,8,4, 北京市 ,北京,26 ,38 ,3 ,16 ,0.51 ,123 ,37 ,38 ,13 ,20 ,3 ,69 ,69 ,臭氧(O3),良
2023,8,5, 北京市 ,北京,15 ,29 ,3 ,15 ,0.40 ,114 ,21 ,29 ,10 ,19 ,3 ,62 ,62 ,臭氧(O3),良
2023,8,6, 北京市 ,北京,17 ,32 ,3 ,13 ,0.60 ,98 ,24 ,32 ,15 ,16 ,3 ,49 ,49 ,,优
2023,8,7, 北京市 ,北京,27 ,48 ,3 ,18 ,0.53 ,91 ,39 ,48 ,13 ,22 ,3 ,46 ,48 ,,优
2023,8,8, 北京市 ,北京,37 ,55 ,3 ,17 ,0.60 ,145 ,52 ,52 ,15 ,21 ,3 ,88 ,88 ,臭氧(O3),良
2023,8,9, 北京市 ,北京,50 ,71 ,3 ,15 ,0.80 ,151 ,69 ,60 ,20 ,19 ,3 ,92 ,92 ,臭氧(O3),良
2023,8,10, 北京市 ,北京,50 ,71 ,3 ,14 ,0.89 ,146 ,69 ,60 ,22 ,18 ,3 ,88 ,88 ,臭氧(O3),良
2023,8,11, 北京市 ,北京,43 ,64 ,2 ,20 ,0.67 ,73 ,60 ,57 ,17 ,25 ,2 ,36 ,60 ,细颗粒物(PM2.5),良
2023,8,12, 北京市 ,北京,9 ,13 ,3 ,10 ,0.48 ,108 ,13 ,13 ,12 ,12 ,3 ,57 ,57 ,臭氧(O3),良
2023,8,13, 北京市 ,北京,12 ,22 ,3 ,14 ,0.46 ,121 ,17 ,22 ,12 ,18 ,3 ,68 ,68 ,臭氧(O3),良
2023,8,14, 北京市 ,北京,20 ,38 ,3 ,17 ,0.45 ,162 ,29 ,38 ,11 ,21 ,3 ,102 ,102 ,臭氧(O3),轻度污染
2023,8,15, 北京市 ,北京,26 ,49 ,3 ,17 ,0.50 ,169 ,37 ,49 ,12 ,21 ,3 ,108 ,108 ,臭氧(O3),轻度污染
2023,8,16, 北京市 ,北京,30 ,53 ,2 ,14 ,0.56 ,181 ,43 ,52 ,14 ,18 ,2 ,119 ,119 ,臭氧(O3),轻度污染
2023,8,17, 北京市 ,北京,28 ,44 ,2 ,13 ,0.60 ,178 ,40 ,44 ,15 ,16 ,2 ,116 ,116 ,臭氧(O3),轻度污染
2023,8,18, 北京市 ,北京,23 ,52 ,3 ,17 ,0.35 ,118 ,33 ,51 ,9 ,21 ,3 ,65 ,65 ,臭氧(O3),良
2023,8,19, 北京市 ,北京,24 ,58 ,3 ,22 ,0.43 ,192 ,34 ,54 ,11 ,28 ,3 ,129 ,129 ,臭氧(O3),轻度污染
2023,8,20, 北京市 ,北京,35 ,62 ,3 ,20 ,0.59 ,135 ,50 ,56 ,15 ,25 ,3 ,79 ,79 ,臭氧(O3),良
2023,8,21, 北京市 ,北京,10 ,19 ,3 ,11 ,0.41 ,147 ,14 ,19 ,10 ,14 ,3 ,89 ,89 ,臭氧(O3),良
2023,8,22, 北京市 ,北京,6 ,17 ,3 ,16 ,0.27 ,97 ,9 ,17 ,7 ,20 ,3 ,48 ,48 ,,优
2023,8,23, 北京市 ,北京,9 ,23 ,3 ,17 ,0.31 ,131 ,13 ,23 ,8 ,21 ,3 ,76 ,76 ,臭氧(O3),良
2023,8,24, 北京市 ,北京,10 ,17 ,3 ,13 ,0.36 ,94 ,14 ,17 ,9 ,16 ,3 ,47 ,47 ,,优
2023,8,25, 北京市 ,北京,15 ,25 ,3 ,16 ,0.40 ,115 ,21 ,25 ,10 ,20 ,3 ,62 ,62 ,臭氧(O3),良
2023,8,26, 北京市 ,北京,14 ,25 ,3 ,15 ,0.44 ,108 ,20 ,25 ,11 ,19 ,3 ,57 ,57 ,臭氧(O3),良
2023,8,27, 北京市 ,北京,22 ,37 ,2 ,19 ,0.55 ,107 ,31 ,37 ,14 ,24 ,2 ,56 ,56 ,臭氧(O3),良
2023,8,28, 北京市 ,北京,11 ,24 ,3 ,17 ,0.36 ,100 ,16 ,24 ,9 ,21 ,3 ,50 ,50 ,,优
2023,8,29, 北京市 ,北京,10 ,22 ,3 ,16 ,0.28 ,86 ,14 ,22 ,7 ,20 ,3 ,43 ,43 ,,优
2023,8,30, 北京市 ,北京,14 ,31 ,2 ,20 ,0.35 ,111 ,20 ,31 ,9 ,25 ,2 ,59 ,59 ,臭氧(O3),良
2023,8,31, 北京市 ,北京,21 ,36 ,3 ,16 ,0.47 ,119 ,30 ,36 ,12 ,20 ,3 ,66 ,66 ,臭氧(O3),良
2023,9,1, 北京市 ,北京,20 ,33 ,3 ,18 ,0.54 ,124 ,29 ,33 ,14 ,22 ,3 ,70 ,70 ,臭氧(O3),良
2023,9,2, 北京市 ,北京,27 ,50 ,2 ,23 ,0.55 ,138 ,39 ,50 ,14 ,29 ,2 ,82 ,82 ,臭氧(O3),良
2023,9,3, 北京市 ,北京,29 ,39 ,3 ,16 ,0.58 ,160 ,41 ,39 ,14 ,20 ,3 ,100 ,100 ,臭氧(O3),良
2023,9,4, 北京市 ,北京,49 ,67 ,3 ,21 ,0.69 ,174 ,68 ,58 ,17 ,26 ,3 ,113 ,113 ,臭氧(O3),轻度污染
2023,9,5, 北京市 ,北京,73 ,93 ,3 ,19 ,0.86 ,174 ,98 ,72 ,22 ,24 ,3 ,113 ,113 ,臭氧(O3),轻度污染
2023,9,6, 北京市 ,北京,62 ,85 ,4 ,20 ,0.76 ,177 ,84 ,68 ,19 ,25 ,4 ,115 ,115 ,臭氧(O3),轻度污染
2023,9,7, 北京市 ,北京,60 ,83 ,3 ,17 ,0.72 ,162 ,81 ,66 ,18 ,21 ,3 ,102 ,102 ,臭氧(O3),轻度污染
2023,9,8, 北京市 ,北京,70 ,89 ,3 ,21 ,0.81 ,83 ,94 ,70 ,20 ,26 ,3 ,42 ,94 ,细颗粒物(PM2.5),良
2023,9,9, 北京市 ,北京,17 ,20 ,3 ,10 ,0.48 ,91 ,24 ,20 ,12 ,12 ,3 ,46 ,46 ,,优
2023,9,10, 北京市 ,北京,21 ,28 ,3 ,12 ,0.56 ,96 ,30 ,28 ,14 ,15 ,3 ,48 ,48 ,,优
2023,9,11, 北京市 ,北京,25 ,35 ,3 ,17 ,0.56 ,98 ,36 ,35 ,14 ,21 ,3 ,49 ,49 ,,优
2023,9,12, 北京市 ,北京,5 ,14 ,2 ,19 ,0.31 ,96 ,7 ,14 ,8 ,24 ,2 ,48 ,48 ,,优
2023,9,13, 北京市 ,北京,14 ,40 ,2 ,25 ,0.45 ,126 ,20 ,40 ,11 ,31 ,2 ,72 ,72 ,臭氧(O3),良
2023,9,14, 北京市 ,北京,25 ,52 ,2 ,26 ,0.48 ,154 ,36 ,51 ,12 ,32 ,2 ,95 ,95 ,臭氧(O3),良
2023,9,15, 北京市 ,北京,32 ,61 ,3 ,29 ,0.52 ,174 ,46 ,56 ,13 ,36 ,3 ,113 ,113 ,臭氧(O3),轻度污染
2023,9,16, 北京市 ,北京,50 ,81 ,3 ,28 ,0.64 ,176 ,69 ,66 ,16 ,35 ,3 ,115 ,115 ,臭氧(O3),轻度污染
2023,9,17, 北京市 ,北京,54 ,79 ,3 ,24 ,0.64 ,129 ,74 ,64 ,16 ,30 ,3 ,74 ,74 ,细颗粒物(PM2.5),良
2023,9,18, 北京市 ,北京,21 ,36 ,2 ,20 ,0.51 ,133 ,30 ,36 ,13 ,25 ,2 ,78 ,78 ,臭氧(O3),良
2023,9,19, 北京市 ,北京,7 ,19 ,3 ,23 ,0.32 ,56 ,10 ,19 ,8 ,29 ,3 ,28 ,29 ,,优
2023,9,20, 北京市 ,北京,7 ,22 ,3 ,22 ,0.31 ,81 ,10 ,22 ,8 ,28 ,3 ,40 ,40 ,,优
2023,9,21, 北京市 ,北京,17 ,46 ,2 ,27 ,0.42 ,121 ,24 ,46 ,10 ,34 ,2 ,68 ,68 ,臭氧(O3),良
2023,9,22, 北京市 ,北京,9 ,22 ,3 ,19 ,0.32 ,83 ,13 ,22 ,8 ,24 ,3 ,42 ,42 ,,优
2023,9,23, 北京市 ,北京,14 ,34 ,3 ,25 ,0.47 ,90 ,20 ,34 ,12 ,31 ,3 ,45 ,45 ,,优
2023,9,24, 北京市 ,北京,21 ,46 ,2 ,32 ,0.55 ,53 ,30 ,46 ,14 ,40 ,2 ,26 ,46 ,,优
2023,9,25, 北京市 ,北京,26 ,48 ,3 ,28 ,0.54 ,68 ,37 ,48 ,14 ,35 ,3 ,34 ,48 ,,优
2023,9,26, 北京市 ,北京,46 ,73 ,2 ,33 ,0.67 ,85 ,64 ,62 ,17 ,41 ,2 ,42 ,64 ,细颗粒物(PM2.5),良
2023,9,27, 北京市 ,北京,31 ,52 ,3 ,28 ,0.52 ,74 ,44 ,51 ,13 ,35 ,3 ,37 ,51 ,颗粒物(PM10),良
2023,9,28, 北京市 ,北京,8 ,27 ,3 ,29 ,0.31 ,67 ,11 ,27 ,8 ,36 ,3 ,34 ,36 ,,优
2023,9,29, 北京市 ,北京,14 ,42 ,3 ,24 ,0.34 ,89 ,20 ,42 ,8 ,30 ,3 ,44 ,44 ,,优
2023,9,30, 北京市 ,北京,5 ,15 ,3 ,13 ,0.23 ,72 ,7 ,15 ,6 ,16 ,3 ,36 ,36 ,,优
2023,10,1, 北京市 ,北京,9 ,26 ,3 ,21 ,0.26 ,78 ,13 ,26 ,6 ,26 ,3 ,39 ,39 ,,优
2023,10,2, 北京市 ,北京,25 ,56 ,3 ,30 ,0.44 ,84 ,36 ,53 ,11 ,38 ,3 ,42 ,53 ,颗粒物(PM10),良
2023,10,3, 北京市 ,北京,32 ,62 ,3 ,24 ,0.53 ,129 ,46 ,56 ,13 ,30 ,3 ,74 ,74 ,臭氧(O3),良
2023,10,4, 北京市 ,北京,8 ,19 ,3 ,17 ,0.28 ,61 ,11 ,19 ,7 ,21 ,3 ,30 ,30 ,,优
2023,10,5, 北京市 ,北京,8 ,24 ,3 ,22 ,0.25 ,57 ,11 ,24 ,6 ,28 ,3 ,28 ,28 ,,优
2023,10,6, 北京市 ,北京,14 ,37 ,2 ,27 ,0.32 ,59 ,20 ,37 ,8 ,34 ,2 ,30 ,37 ,,优
2023,10,7, 北京市 ,北京,34 ,69 ,3 ,34 ,0.51 ,90 ,49 ,60 ,13 ,42 ,3 ,45 ,60 ,颗粒物(PM10),良
2023,10,8, 北京市 ,北京,25 ,45 ,3 ,29 ,0.42 ,73 ,36 ,45 ,10 ,36 ,3 ,36 ,45 ,,优
2023,10,9, 北京市 ,北京,6 ,13 ,3 ,16 ,0.30 ,74 ,9 ,13 ,8 ,20 ,3 ,37 ,37 ,,优
2023,10,10, 北京市 ,北京,13 ,26 ,2 ,25 ,0.42 ,90 ,19 ,26 ,10 ,31 ,2 ,45 ,45 ,,优
2023,10,11, 北京市 ,北京,29 ,56 ,3 ,33 ,0.50 ,114 ,41 ,53 ,12 ,41 ,3 ,62 ,62 ,臭氧(O3),良
2023,10,12, 北京市 ,北京,69 ,105 ,3 ,50 ,0.73 ,49 ,92 ,78 ,18 ,62 ,3 ,24 ,92 ,细颗粒物(PM2.5),良
2023,10,13, 北京市 ,北京,36 ,48 ,3 ,29 ,0.50 ,71 ,51 ,48 ,12 ,36 ,3 ,36 ,51 ,细颗粒物(PM2.5),良
2023,10,14, 北京市 ,北京,7 ,17 ,2 ,27 ,0.30 ,76 ,10 ,17 ,8 ,34 ,2 ,38 ,38 ,,优
2023,10,15, 北京市 ,北京,9 ,26 ,3 ,24 ,0.30 ,70 ,13 ,26 ,8 ,30 ,3 ,35 ,35 ,,优
2023,10,16, 北京市 ,北京,13 ,36 ,3 ,23 ,0.40 ,74 ,19 ,36 ,10 ,29 ,3 ,37 ,37 ,,优
2023,10,17, 北京市 ,北京,33 ,70 ,2 ,32 ,0.60 ,94 ,47 ,60 ,15 ,40 ,2 ,47 ,60 ,颗粒物(PM10),良
2023,10,18, 北京市 ,北京,14 ,26 ,3 ,19 ,0.36 ,66 ,20 ,26 ,9 ,24 ,3 ,33 ,33 ,,优
2023,10,19, 北京市 ,北京,4 ,17 ,2 ,12 ,0.21 ,62 ,6 ,17 ,5 ,15 ,2 ,31 ,31 ,,优
2023,10,20, 北京市 ,北京,6 ,21 ,2 ,16 ,0.25 ,59 ,9 ,21 ,6 ,20 ,2 ,30 ,30 ,,优
2023,10,21, 北京市 ,北京,13 ,36 ,2 ,31 ,0.34 ,59 ,19 ,36 ,8 ,39 ,2 ,30 ,39 ,,优
2023,10,22, 北京市 ,北京,23 ,56 ,3 ,40 ,0.43 ,60 ,33 ,53 ,11 ,50 ,3 ,30 ,53 ,颗粒物(PM10),良
2023,10,23, 北京市 ,北京,84 ,139 ,4 ,59 ,0.82 ,71 ,111 ,94 ,20 ,74 ,4 ,36 ,111 ,细颗粒物(PM2.5),轻度污染
2023,10,24, 北京市 ,北京,112 ,165 ,3 ,51 ,0.90 ,123 ,146 ,108 ,22 ,64 ,3 ,69 ,146 ,细颗粒物(PM2.5),轻度污染
2023,10,25, 北京市 ,北京,60 ,102 ,3 ,50 ,0.71 ,95 ,81 ,76 ,18 ,62 ,3 ,48 ,81 ,细颗粒物(PM2.5),良
2023,10,26, 北京市 ,北京,11 ,43 ,3 ,33 ,0.40 ,56 ,16 ,43 ,10 ,41 ,3 ,28 ,43 ,,优
2023,10,27, 北京市 ,北京,27 ,79 ,3 ,47 ,0.59 ,56 ,39 ,64 ,15 ,59 ,3 ,28 ,64 ,颗粒物(PM10),良
2023,10,28, 北京市 ,北京,65 ,128 ,4 ,51 ,0.91 ,83 ,88 ,89 ,23 ,64 ,4 ,42 ,89 ,颗粒物(PM10),良
2023,10,29, 北京市 ,北京,134 ,205 ,2 ,43 ,1.29 ,99 ,177 ,128 ,32 ,54 ,2 ,50 ,177 ,细颗粒物(PM2.5),中度污染
2023,10,30, 北京市 ,北京,109 ,164 ,3 ,31 ,1.10 ,124 ,142 ,107 ,28 ,39 ,3 ,70 ,142 ,细颗粒物(PM2.5),轻度污染
2023,10,31, 北京市 ,北京,85 ,156 ,2 ,29 ,0.93 ,85 ,112 ,103 ,23 ,36 ,2 ,42 ,112 ,细颗粒物(PM2.5),轻度污染
2023,11,1, 北京市 ,北京,129 ,197 ,2 ,33 ,1.17 ,115 ,170 ,124 ,29 ,41 ,2 ,62 ,170 ,细颗粒物(PM2.5),中度污染
2023,11,2, 北京市 ,北京,63 ,141 ,2 ,17 ,0.73 ,82 ,85 ,96 ,18 ,21 ,2 ,41 ,96 ,颗粒物(PM10),良
2023,11,3, 北京市 ,北京,6 ,38 ,3 ,18 ,0.29 ,44 ,9 ,38 ,7 ,22 ,3 ,22 ,38 ,,优
2023,11,4, 北京市 ,北京,24 ,80 ,3 ,36 ,0.55 ,40 ,34 ,65 ,14 ,45 ,3 ,20 ,65 ,颗粒物(PM10),良
2023,11,5, 北京市 ,北京,19 ,51 ,3 ,22 ,0.47 ,53 ,27 ,50 ,12 ,28 ,3 ,26 ,50 ,,优
2023,11,6, 北京市 ,北京,10 ,47 ,3 ,8 ,0.20 ,55 ,14 ,47 ,5 ,10 ,3 ,28 ,47 ,,优
2023,11,7, 北京市 ,北京,21 ,43 ,2 ,32 ,0.38 ,40 ,30 ,43 ,10 ,40 ,2 ,20 ,43 ,,优
2023,11,8, 北京市 ,北京,31 ,61 ,2 ,38 ,0.48 ,44 ,44 ,56 ,12 ,48 ,2 ,22 ,56 ,颗粒物(PM10),良
2023,11,9, 北京市 ,北京,4 ,13 ,2 ,6 ,0.20 ,61 ,6 ,13 ,5 ,8 ,2 ,30 ,30 ,,优
2023,11,10, 北京市 ,北京,6 ,19 ,2 ,15 ,0.23 ,50 ,9 ,19 ,6 ,19 ,2 ,25 ,25 ,,优
2023,11,11, 北京市 ,北京,8 ,19 ,2 ,16 ,0.23 ,52 ,11 ,19 ,6 ,20 ,2 ,26 ,26 ,,优
2023,11,12, 北京市 ,北京,6 ,17 ,2 ,8 ,0.19 ,59 ,9 ,17 ,5 ,10 ,2 ,30 ,30 ,,优
2023,11,13, 北京市 ,北京,22 ,40 ,2 ,29 ,0.31 ,47 ,31 ,40 ,8 ,36 ,2 ,24 ,40 ,,优
2023,11,14, 北京市 ,北京,36 ,66 ,3 ,45 ,0.52 ,40 ,51 ,58 ,13 ,56 ,3 ,20 ,58 ,颗粒物(PM10),良
2023,11,15, 北京市 ,北京,44 ,87 ,3 ,51 ,0.66 ,22 ,61 ,68 ,16 ,64 ,3 ,11 ,68 ,颗粒物(PM10),良
2023,11,16, 北京市 ,北京,5 ,22 ,2 ,7 ,0.18 ,61 ,7 ,22 ,4 ,9 ,2 ,30 ,30 ,,优
2023,11,17, 北京市 ,北京,4 ,16 ,2 ,7 ,0.20 ,58 ,6 ,16 ,5 ,9 ,2 ,29 ,29 ,,优
2023,11,18, 北京市 ,北京,20 ,47 ,3 ,40 ,0.42 ,38 ,29 ,47 ,10 ,50 ,3 ,19 ,50 ,,优
2023,11,19, 北京市 ,北京,25 ,61 ,2 ,38 ,0.45 ,54 ,36 ,56 ,11 ,48 ,2 ,27 ,56 ,颗粒物(PM10),良
2023,11,20, 北京市 ,北京,62 ,119 ,4 ,65 ,0.79 ,29 ,84 ,84 ,20 ,81 ,4 ,14 ,84 ,细颗粒物(PM2.5),良
2023,11,21, 北京市 ,北京,116 ,180 ,3 ,64 ,1.01 ,48 ,151 ,115 ,25 ,80 ,3 ,24 ,151 ,细颗粒物(PM2.5),中度污染
2023,11,22, 北京市 ,北京,76 ,130 ,3 ,38 ,0.68 ,61 ,101 ,90 ,17 ,48 ,3 ,30 ,101 ,细颗粒物(PM2.5),轻度污染
2023,11,23, 北京市 ,北京,4 ,24 ,2 ,5 ,0.22 ,57 ,6 ,24 ,6 ,6 ,2 ,28 ,28 ,,优
2023,11,24, 北京市 ,北京,10 ,28 ,3 ,19 ,0.32 ,45 ,14 ,28 ,8 ,24 ,3 ,22 ,28 ,,优
2023,11,25, 北京市 ,北京,30 ,61 ,3 ,46 ,0.54 ,21 ,43 ,56 ,14 ,58 ,3 ,10 ,58 ,二氧化氮(NO2),良
2023,11,26, 北京市 ,北京,37 ,77 ,3 ,51 ,0.70 ,13 ,52 ,64 ,18 ,64 ,3 ,6 ,64 ,颗粒物(PM10),良
2023,11,27, 北京市 ,北京,24 ,54 ,3 ,29 ,0.53 ,57 ,34 ,52 ,13 ,36 ,3 ,28 ,52 ,颗粒物(PM10),良
2023,11,28, 北京市 ,北京,10 ,27 ,2 ,21 ,0.27 ,52 ,14 ,27 ,7 ,26 ,2 ,26 ,27 ,,优
2023,11,29, 北京市 ,北京,5 ,18 ,2 ,6 ,0.21 ,66 ,7 ,18 ,5 ,8 ,2 ,33 ,33 ,,优
2023,11,30, 北京市 ,北京,7 ,19 ,2 ,11 ,0.22 ,61 ,10 ,19 ,6 ,14 ,2 ,30 ,30 ,,优
2023,12,1, 北京市 ,北京,18 ,42 ,2 ,32 ,0.35 ,47 ,26 ,42 ,9 ,40 ,2 ,24 ,42 ,,优
2023,12,2, 北京市 ,北京,25 ,56 ,3 ,41 ,0.50 ,55 ,36 ,53 ,12 ,51 ,3 ,28 ,53 ,颗粒物(PM10),良
2023,12,3, 北京市 ,北京,35 ,68 ,4 ,54 ,0.66 ,33 ,50 ,59 ,16 ,68 ,4 ,16 ,68 ,二氧化氮(NO2),良
2023,12,4, 北京市 ,北京,58 ,110 ,5 ,63 ,0.97 ,20 ,79 ,80 ,24 ,79 ,5 ,10 ,80 ,颗粒物(PM10),良
2023,12,5, 北京市 ,北京,70 ,135 ,5 ,69 ,1.08 ,18 ,94 ,92 ,27 ,86 ,5 ,9 ,94 ,细颗粒物(PM2.5),良
2023,12,6, 北京市 ,北京,42 ,176 ,2 ,24 ,0.30 ,56 ,59 ,113 ,8 ,30 ,2 ,28 ,113 ,颗粒物(PM10),轻度污染
2023,12,7, 北京市 ,北京,89 ,296 ,4 ,60 ,0.78 ,21 ,118 ,173 ,20 ,75 ,4 ,10 ,173 ,颗粒物(PM10),中度污染
2023,12,8, 北京市 ,北京,84 ,239 ,5 ,70 ,1.08 ,24 ,111 ,144 ,27 ,88 ,5 ,12 ,144 ,颗粒物(PM10),轻度污染
2023,12,9, 北京市 ,北京,36 ,112 ,4 ,43 ,0.73 ,36 ,51 ,81 ,18 ,54 ,4 ,18 ,81 ,颗粒物(PM10),良
2023,12,10, 北京市 ,北京,28 ,62 ,7 ,38 ,0.81 ,24 ,40 ,56 ,20 ,48 ,7 ,12 ,56 ,颗粒物(PM10),良
2023,12,11, 北京市 ,北京,28 ,40 ,2 ,28 ,0.55 ,38 ,40 ,40 ,14 ,35 ,2 ,19 ,40 ,,优
2023,12,12, 北京市 ,北京,57 ,71 ,2 ,41 ,0.74 ,16 ,78 ,60 ,18 ,51 ,2 ,8 ,78 ,细颗粒物(PM2.5),良
