地区,NO₂,SO₂,CO,O₃,PM₁₀,PM₂.₅,质量指数,状况,主要污染物,时间
合肥市,32,7,0.567,80,73,34,62,良,颗粒物(PM10),2023-01-17 01:00:00
合肥市,32,7,0.567,80,73,34,62,良,颗粒物(PM10),2023-01-17 01:00:00
合肥市,24,7,0.524,70,50,27,50,优,—,2023-01-16 01:00:00
合肥市,19,6,0.492,57,39,26,39,优,—,2023-01-15 01:00:00
合肥市,26,5,0.775,47,30,26,38,优,—,2023-01-14 01:00:00
合肥市,32,6,1.023,25,46,34,49,优,—,2023-01-13 01:00:00
合肥市,37,7,0.740,53,74,47,65,良,细颗粒物(PM2.5),2023-01-12 01:00:00
合肥市,37,7,0.740,53,74,47,65,良,细颗粒物(PM2.5),2023-01-12 01:00:00
合肥市,55,10,0.838,76,110,61,83,良,细颗粒物(PM2.5),2023-01-11 01:00:00
合肥市,43,7,0.743,67,93,45,72,良,颗粒物(PM10),2023-01-10 01:00:00
合肥市,52,10,0.935,96,157,92,122,轻度污染,细颗粒物(PM2.5),2023-01-09 01:00:00
合肥市,58,9,0.812,87,98,56,77,良,细颗粒物(PM2.5),2023-01-08 01:00:00
合肥市,54,8,0.870,96,136,87,115,轻度污染,细颗粒物(PM2.5),2023-01-07 01:00:00
合肥市,69,8,0.918,80,152,104,137,轻度污染,细颗粒物(PM2.5),2023-01-06 01:00:00
合肥市,69,8,0.918,80,152,104,137,轻度污染,细颗粒物(PM2.5),2023-01-06 01:00:00
合肥市,84,10,0.924,40,147,93,123,轻度污染,细颗粒物(PM2.5),2023-01-05 01:00:00
合肥市,67,10,0.855,62,108,69,93,良,细颗粒物(PM2.5),2023-01-04 01:00:00
合肥市,57,9,0.889,70,119,76,102,轻度污染,细颗粒物(PM2.5),2023-01-03 01:00:00
合肥市,61,8,1.084,44,163,120,158,中度污染,细颗粒物(PM2.5),2023-01-02 01:00:00
合肥市,82,12,1.182,27,151,106,139,轻度污染,细颗粒物(PM2.5),2023-01-01 01:00:00
合肥市,83,11,1.044,54,146,97,128,轻度污染,细颗粒物(PM2.5),2022-12-31 01:00:00
合肥市,76,11,1.053,69,161,113,148,轻度污染,细颗粒物(PM2.5),2022-12-30 01:00:00
合肥市,64,10,1.049,56,179,135,179,中度污染,细颗粒物(PM2.5),2022-12-29 01:00:00
合肥市,45,7,1.044,49,183,144,192,中度污染,细颗粒物(PM2.5),2022-12-28 01:00:00
合肥市,51,10,0.997,68,157,119,156,中度污染,细颗粒物(PM2.5),2022-12-27 01:00:00
合肥市,64,12,0.851,38,114,77,103,轻度污染,细颗粒物(PM2.5),2022-12-26 01:00:00
合肥市,59,12,0.732,60,85,54,74,良,"二氧化氮,细颗粒物(PM2.5)",2022-12-25 01:00:00
合肥市,53,13,0.641,58,82,46,67,良,二氧化氮,2022-12-24 01:00:00
合肥市,53,11,0.750,57,85,33,68,良,颗粒物(PM10),2022-12-23 01:00:00
合肥市,27,9,0.568,62,110,33,80,良,颗粒物(PM10),2022-12-22 01:00:00
合肥市,47,9,0.697,67,123,54,87,良,颗粒物(PM10),2022-12-21 01:00:00
合肥市,60,12,0.749,27,86,46,75,良,二氧化氮,2022-12-20 01:00:00
合肥市,49,9,0.595,59,72,30,62,良,二氧化氮,2022-12-19 01:00:00
合肥市,35,7,0.417,57,50,12,50,优,—,2022-12-18 01:00:00
合肥市,22,7,0.467,55,75,21,63,良,颗粒物(PM10),2022-12-17 01:00:00
合肥市,29,7,0.612,30,74,39,62,良,颗粒物(PM10),2022-12-16 01:00:00
合肥市,54,12,0.738,44,123,44,87,良,颗粒物(PM10),2022-12-15 01:00:00
合肥市,42,12,0.554,53,132,31,91,良,颗粒物(PM10),2022-12-14 01:00:00
合肥市,50,10,0.647,60,170,43,110,轻度污染,颗粒物(PM10),2022-12-13 01:00:00
合肥市,52,9,0.659,51,114,45,82,良,颗粒物(PM10),2022-12-12 01:00:00
合肥市,32,8,0.514,60,61,35,56,良,颗粒物(PM10),2022-12-11 01:00:00
合肥市,36,8,0.847,57,159,112,147,轻度污染,细颗粒物(PM2.5),2022-12-10 01:00:00
合肥市,54,9,0.893,47,200,129,170,中度污染,细颗粒物(PM2.5),2022-12-09 01:00:00
合肥市,66,11,1.129,21,125,72,97,良,细颗粒物(PM2.5),2022-12-08 01:00:00
合肥市,70,11,1.026,20,103,55,88,良,二氧化氮,2022-12-07 01:00:00
合肥市,53,10,0.783,49,81,43,67,良,二氧化氮,2022-12-06 01:00:00
合肥市,36,7,0.475,42,44,23,45,优,—,2022-12-05 01:00:00
合肥市,31,7,0.548,31,57,32,54,良,颗粒物(PM10),2022-12-04 01:00:00
合肥市,44,9,0.594,30,73,40,62,良,颗粒物(PM10),2022-12-03 01:00:00
合肥市,39,10,0.563,44,53,26,52,良,颗粒物(PM10),2022-12-02 01:00:00
合肥市,26,9,0.513,44,43,18,43,优,—,2022-12-01 01:00:00
合肥市,18,9,0.525,43,40,11,40,优,—,2022-11-30 01:00:00
合肥市,21,7,0.661,43,53,22,52,良,颗粒物(PM10),2022-11-29 01:00:00
合肥市,31,8,0.835,43,50,32,50,优,—,2022-11-28 01:00:00
合肥市,27,8,0.710,60,83,49,68,良,细颗粒物(PM2.5),2022-11-27 01:00:00
合肥市,44,9,0.844,84,85,49,68,良,"颗粒物(PM10),细颗粒物(PM2.5)",2022-11-26 01:00:00
合肥市,50,9,0.750,75,74,39,63,良,二氧化氮,2022-11-25 01:00:00
合肥市,45,9,0.704,79,75,42,63,良,颗粒物(PM10),2022-11-24 01:00:00
合肥市,35,8,0.696,39,46,26,46,优,—,2022-11-23 01:00:00
合肥市,25,8,0.630,49,26,17,32,优,—,2022-11-22 01:00:00
合肥市,38,9,0.828,44,69,41,60,良,颗粒物(PM10),2022-11-21 01:00:00
合肥市,30,8,0.582,62,56,36,53,良,颗粒物(PM10),2022-11-20 01:00:00
合肥市,27,7,0.525,34,50,31,50,优,—,2022-11-19 01:00:00
合肥市,39,8,0.783,17,69,39,60,良,颗粒物(PM10),2022-11-18 01:00:00
合肥市,54,8,1.226,26,132,96,127,轻度污染,细颗粒物(PM2.5),2022-11-17 01:00:00
合肥市,51,11,0.912,39,86,51,70,良,细颗粒物(PM2.5),2022-11-16 01:00:00
合肥市,37,8,0.533,52,41,20,47,优,—,2022-11-15 01:00:00
合肥市,31,8,0.508,29,44,31,45,优,—,2022-11-14 01:00:00
合肥市,21,7,0.436,38,29,17,29,优,—,2022-11-13 01:00:00
合肥市,29,8,0.656,32,51,32,51,良,颗粒物(PM10),2022-11-12 01:00:00
合肥市,40,9,0.818,69,103,64,87,良,细颗粒物(PM2.5),2022-11-11 01:00:00
合肥市,40,9,0.818,69,103,64,87,良,细颗粒物(PM2.5),2022-11-11 01:00:00
合肥市,50,12,0.947,124,111,60,82,良,细颗粒物(PM2.5),2022-11-10 01:00:00
合肥市,55,11,0.865,121,106,56,78,良,颗粒物(PM10),2022-11-09 01:00:00
合肥市,48,11,0.910,147,107,58,90,良,臭氧8小时,2022-11-08 01:00:00
合肥市,62,10,0.902,128,91,47,78,良,二氧化氮,2022-11-07 01:00:00
合肥市,47,13,0.721,106,74,38,62,良,颗粒物(PM10),2022-11-06 01:00:00
合肥市,41,11,0.645,84,54,22,52,良,"二氧化氮,颗粒物(PM10)",2022-11-05 01:00:00
合肥市,27,8,0.556,93,51,23,51,良,颗粒物(PM10),2022-11-04 01:00:00
合肥市,35,9,0.747,136,92,50,80,良,臭氧8小时,2022-11-03 01:00:00
合肥市,36,9,0.774,125,90,48,71,良,臭氧8小时,2022-11-02 01:00:00
合肥市,27,8,0.633,113,73,39,62,良,颗粒物(PM10),2022-11-01 01:00:00
合肥市,35,8,0.583,88,77,38,64,良,颗粒物(PM10),2022-10-31 01:00:00
合肥市,25,9,0.508,115,43,20,63,良,臭氧8小时,2022-10-30 01:00:00
合肥市,22,10,0.481,107,41,17,56,良,臭氧8小时,2022-10-29 01:00:00
合肥市,21,7,0.444,93,41,18,47,优,—,2022-10-28 01:00:00
合肥市,24,7,0.534,44,36,22,36,优,—,2022-10-27 01:00:00
合肥市,38,8,0.639,68,44,24,48,优,—,2022-10-26 01:00:00
合肥市,33,11,0.562,96,66,25,58,良,颗粒物(PM10),2022-10-25 01:00:00
合肥市,39,12,0.656,102,70,24,60,良,颗粒物(PM10),2022-10-24 01:00:00
合肥市,42,11,0.647,164,87,42,104,轻度污染,臭氧8小时,2022-10-23 01:00:00
合肥市,56,11,0.695,162,100,52,102,轻度污染,臭氧8小时,2022-10-22 01:00:00
合肥市,59,10,0.667,93,92,43,74,良,二氧化氮,2022-10-21 01:00:00
合肥市,32,11,0.482,121,60,25,68,良,臭氧8小时,2022-10-20 01:00:00
合肥市,43,13,0.644,112,59,24,60,良,臭氧8小时,2022-10-19 01:00:00
合肥市,35,10,0.447,85,52,18,51,良,颗粒物(PM10),2022-10-18 01:00:00
合肥市,23,9,0.468,111,57,21,60,良,臭氧8小时,2022-10-17 01:00:00
合肥市,34,11,0.538,125,56,27,71,良,臭氧8小时,2022-10-16 01:00:00
合肥市,42,9,0.555,123,55,24,70,良,臭氧8小时,2022-10-15 01:00:00
合肥市,36,9,0.598,134,59,26,79,良,臭氧8小时,2022-10-14 01:00:00
合肥市,40,9,0.647,122,58,24,69,良,臭氧8小时,2022-10-13 01:00:00
合肥市,42,10,0.626,112,58,24,60,良,臭氧8小时,2022-10-12 01:00:00
合肥市,50,11,0.492,96,56,21,63,良,二氧化氮,2022-10-11 01:00:00
合肥市,31,9,0.375,77,41,11,41,优,—,2022-10-10 01:00:00
合肥市,22,8,0.473,64,63,26,57,良,颗粒物(PM10),2022-10-09 01:00:00
合肥市,34,8,0.585,65,52,31,51,良,颗粒物(PM10),2022-10-08 01:00:00
合肥市,26,7,0.489,71,28,15,36,优,—,2022-10-07 01:00:00
合肥市,18,6,0.464,59,10,6,30,优,—,2022-10-06 01:00:00
合肥市,16,6,0.436,55,15,7,28,优,—,2022-10-05 01:00:00
合肥市,13,6,0.496,69,19,8,35,优,—,2022-10-04 01:00:00
合肥市,20,8,0.566,117,64,24,65,良,臭氧8小时,2022-10-03 01:00:00
合肥市,19,8,0.604,140,69,37,84,良,臭氧8小时,2022-10-02 01:00:00
合肥市,23,10,0.809,175,80,50,114,轻度污染,臭氧8小时,2022-10-01 01:00:00
合肥市,32,9,0.736,172,72,35,111,轻度污染,臭氧8小时,2022-09-30 01:00:00
合肥市,37,9,0.831,135,78,40,80,良,臭氧8小时,2022-09-29 01:00:00
合肥市,39,10,0.787,91,70,31,60,良,颗粒物(PM10),2022-09-28 01:00:00
合肥市,30,10,0.820,144,60,28,87,良,臭氧8小时,2022-09-27 01:00:00
合肥市,36,10,0.746,162,72,29,102,轻度污染,臭氧8小时,2022-09-26 01:00:00
合肥市,41,10,0.620,133,73,26,78,良,臭氧8小时,2022-09-25 01:00:00
合肥市,32,10,0.552,101,50,12,51,良,臭氧8小时,2022-09-24 01:00:00
合肥市,36,9,0.551,99,77,21,64,良,颗粒物(PM10),2022-09-23 01:00:00
合肥市,52,9,0.686,117,70,22,65,良,"二氧化氮,臭氧8小时",2022-09-22 01:00:00
合肥市,29,9,0.595,91,48,11,48,优,—,2022-09-21 01:00:00
合肥市,18,8,0.457,91,44,9,46,优,—,2022-09-20 01:00:00
合肥市,28,8,0.540,109,61,20,58,良,臭氧8小时,2022-09-19 01:00:00
合肥市,23,9,0.608,129,42,19,75,良,臭氧8小时,2022-09-18 01:00:00
合肥市,38,9,0.596,141,58,23,85,良,臭氧8小时,2022-09-17 01:00:00
合肥市,26,8,0.573,122,49,18,69,良,臭氧8小时,2022-09-16 01:00:00
合肥市,17,8,0.537,93,49,22,49,优,—,2022-09-15 01:00:00
合肥市,17,8,0.595,82,39,18,41,优,—,2022-09-14 01:00:00
合肥市,14,7,0.446,87,30,13,44,优,—,2022-09-13 01:00:00
合肥市,21,8,0.507,128,44,19,74,良,臭氧8小时,2022-09-12 01:00:00
合肥市,22,9,0.607,173,50,24,112,轻度污染,臭氧8小时,2022-09-11 01:00:00
合肥市,22,9,0.604,147,41,17,90,良,臭氧8小时,2022-09-10 01:00:00
合肥市,21,9,0.693,143,71,38,86,良,臭氧8小时,2022-09-09 01:00:00
合肥市,22,8,0.661,153,63,31,95,良,臭氧8小时,2022-09-08 01:00:00
合肥市,31,10,0.713,153,77,34,95,良,臭氧8小时,2022-09-07 01:00:00
合肥市,49,9,0.693,163,84,32,103,轻度污染,臭氧8小时,2022-09-06 01:00:00
合肥市,33,11,0.697,176,67,30,115,轻度污染,臭氧8小时,2022-09-05 01:00:00
合肥市,21,10,0.592,155,55,22,96,良,臭氧8小时,2022-09-04 01:00:00
合肥市,18,9,0.485,114,35,13,62,良,臭氧8小时,2022-09-03 01:00:00
合肥市,16,7,0.588,114,42,21,62,良,臭氧8小时,2022-09-02 01:00:00
合肥市,23,7,0.733,125,49,27,71,良,臭氧8小时,2022-09-01 01:00:00
合肥市,20,7,0.710,75,28,16,38,优,—,2022-08-31 01:00:00
合肥市,15,7,0.778,56,24,15,28,优,—,2022-08-30 01:00:00
合肥市,18,7,0.716,90,40,25,45,优,—,2022-08-29 01:00:00
合肥市,16,8,0.703,116,42,19,64,良,臭氧8小时,2022-08-28 01:00:00
合肥市,15,7,0.712,98,35,23,49,优,—,2022-08-27 01:00:00
合肥市,20,9,0.801,131,51,24,76,良,臭氧8小时,2022-08-26 01:00:00
合肥市,23,9,0.804,124,64,43,70,良,臭氧8小时,2022-08-25 01:00:00
合肥市,14,7,0.598,92,38,11,46,优,—,2022-08-24 01:00:00
合肥市,14,6,0.726,76,43,17,43,优,—,2022-08-23 01:00:00
合肥市,16,6,0.535,115,37,12,63,良,臭氧8小时,2022-08-22 01:00:00
合肥市,14,6,0.654,131,39,17,76,良,臭氧8小时,2022-08-21 01:00:00
合肥市,17,6,0.660,149,45,21,91,良,臭氧8小时,2022-08-20 01:00:00
合肥市,18,6,0.595,132,48,22,77,良,臭氧8小时,2022-08-19 01:00:00
合肥市,16,7,0.839,146,53,30,89,良,臭氧8小时,2022-08-18 01:00:00
合肥市,18,8,0.753,160,38,18,100,良,臭氧8小时,2022-08-17 01:00:00
合肥市,19,8,0.576,119,42,15,66,良,臭氧8小时,2022-08-16 01:00:00
合肥市,16,8,0.475,123,37,14,70,良,臭氧8小时,2022-08-15 01:00:00
合肥市,15,8,0.411,111,35,10,60,良,臭氧8小时,2022-08-14 01:00:00
合肥市,18,8,0.421,124,38,13,70,良,臭氧8小时,2022-08-13 01:00:00
合肥市,18,7,0.408,123,40,13,70,良,臭氧8小时,2022-08-12 01:00:00
合肥市,20,7,0.430,113,41,14,61,良,臭氧8小时,2022-08-11 01:00:00
合肥市,23,7,0.584,125,49,19,71,良,臭氧8小时,2022-08-10 01:00:00
合肥市,18,6,0.461,131,36,12,76,良,臭氧8小时,2022-08-09 01:00:00
合肥市,15,7,0.404,116,37,13,64,良,臭氧8小时,2022-08-08 01:00:00
合肥市,15,7,0.414,122,35,13,69,良,臭氧8小时,2022-08-07 01:00:00
合肥市,13,7,0.369,115,28,9,63,良,臭氧8小时,2022-08-06 01:00:00
合肥市,17,7,0.419,108,33,22,57,良,臭氧8小时,2022-08-05 01:00:00
合肥市,22,7,0.642,144,54,28,87,良,臭氧8小时,2022-08-04 01:00:00
合肥市,28,7,0.763,196,62,35,133,轻度污染,臭氧8小时,2022-08-03 01:00:00
合肥市,29,7,0.645,185,51,25,123,轻度污染,臭氧8小时,2022-08-02 01:00:00
合肥市,24,7,0.538,114,40,22,62,良,臭氧8小时,2022-08-01 01:00:00
合肥市,21,6,0.555,88,36,21,44,优,—,2022-07-31 01:00:00
合肥市,25,7,0.728,145,41,24,88,良,臭氧8小时,2022-07-30 01:00:00
合肥市,19,6,0.567,104,27,16,54,良,臭氧8小时,2022-07-29 01:00:00
合肥市,27,8,0.683,119,46,23,66,良,臭氧8小时,2022-07-28 01:00:00
合肥市,25,8,0.614,158,37,17,99,良,臭氧8小时,2022-07-27 01:00:00
合肥市,20,7,0.576,96,25,10,48,优,—,2022-07-26 01:00:00
合肥市,28,9,0.655,140,52,22,84,良,臭氧8小时,2022-07-25 01:00:00
合肥市,24,8,0.624,172,41,19,111,轻度污染,臭氧8小时,2022-07-24 01:00:00
合肥市,14,6,0.561,97,27,13,49,优,—,2022-07-23 01:00:00
合肥市,20,7,0.579,116,40,19,64,良,臭氧8小时,2022-07-22 01:00:00
合肥市,21,7,0.597,99,24,10,50,优,—,2022-07-21 01:00:00
合肥市,13,7,0.536,69,27,13,35,优,—,2022-07-20 01:00:00
合肥市,18,8,0.577,157,43,18,98,良,臭氧8小时,2022-07-19 01:00:00
合肥市,14,8,0.651,150,42,24,92,良,臭氧8小时,2022-07-18 01:00:00
合肥市,15,8,0.596,102,39,18,52,良,臭氧8小时,2022-07-17 01:00:00
合肥市,26,8,0.546,139,58,26,83,良,臭氧8小时,2022-07-16 01:00:00
合肥市,21,8,0.503,134,52,24,79,良,臭氧8小时,2022-07-15 01:00:00
合肥市,22,8,0.507,123,49,21,70,良,臭氧8小时,2022-07-14 01:00:00
合肥市,18,7,0.542,133,45,19,78,良,臭氧8小时,2022-07-13 01:00:00
合肥市,12,7,0.467,121,39,17,68,良,臭氧8小时,2022-07-12 01:00:00
合肥市,19,7,0.483,122,38,15,69,良,臭氧8小时,2022-07-11 01:00:00
合肥市,16,7,0.505,115,45,15,63,良,臭氧8小时,2022-07-10 01:00:00
合肥市,17,7,0.492,115,31,13,63,良,臭氧8小时,2022-07-09 01:00:00
合肥市,13,6,0.453,94,28,12,47,优,—,2022-07-08 01:00:00
合肥市,15,7,0.494,114,25,11,62,良,臭氧8小时,2022-07-07 01:00:00
合肥市,11,7,0.460,71,14,6,36,优,—,2022-07-06 01:00:00
合肥市,15,8,0.535,92,29,15,46,优,—,2022-07-05 01:00:00
合肥市,21,9,0.565,131,47,18,76,良,臭氧8小时,2022-07-04 01:00:00
合肥市,19,9,0.524,115,37,14,63,良,臭氧8小时,2022-07-03 01:00:00
合肥市,18,9,0.454,121,35,12,68,良,臭氧8小时,2022-07-02 01:00:00
合肥市,15,8,0.486,132,30,12,77,良,臭氧8小时,2022-07-01 01:00:00
合肥市,11,7,0.445,108,23,9,57,良,臭氧8小时,2022-06-30 01:00:00
合肥市,14,7,0.500,133,35,14,78,良,臭氧8小时,2022-06-29 01:00:00
合肥市,14,9,0.440,94,15,6,47,优,—,2022-06-28 01:00:00
合肥市,11,9,0.412,113,38,15,61,良,臭氧8小时,2022-06-27 01:00:00
合肥市,11,9,0.436,118,40,18,65,良,臭氧8小时,2022-06-26 01:00:00
合肥市,15,9,0.516,117,36,16,65,良,臭氧8小时,2022-06-25 01:00:00
合肥市,12,8,0.441,94,17,6,47,优,—,2022-06-24 01:00:00
合肥市,13,7,0.493,69,28,10,35,优,—,2022-06-23 01:00:00
合肥市,10,7,0.453,102,23,8,52,良,臭氧8小时,2022-06-22 01:00:00
合肥市,10,8,0.450,162,25,10,102,轻度污染,臭氧8小时,2022-06-21 01:00:00
合肥市,18,8,0.597,177,44,19,116,轻度污染,臭氧8小时,2022-06-20 01:00:00
合肥市,15,8,0.478,115,25,7,63,良,臭氧8小时,2022-06-19 01:00:00
合肥市,18,8,0.509,139,34,13,83,良,臭氧8小时,2022-06-18 01:00:00
合肥市,18,9,0.514,157,44,18,98,良,臭氧8小时,2022-06-17 01:00:00
合肥市,17,9,0.542,159,49,22,100,良,臭氧8小时,2022-06-16 01:00:00
合肥市,22,9,0.513,151,46,20,93,良,臭氧8小时,2022-06-15 01:00:00
合肥市,20,8,0.419,152,30,11,94,良,臭氧8小时,2022-06-14 01:00:00
合肥市,16,8,0.497,152,45,20,94,良,臭氧8小时,2022-06-13 01:00:00
合肥市,16,9,0.446,134,33,16,79,良,臭氧8小时,2022-06-12 01:00:00
合肥市,15,10,0.411,152,31,11,94,良,臭氧8小时,2022-06-11 01:00:00
合肥市,17,10,0.471,166,55,24,106,轻度污染,臭氧8小时,2022-06-10 01:00:00
合肥市,27,12,0.671,210,67,30,146,轻度污染,臭氧8小时,2022-06-09 01:00:00
合肥市,23,11,0.546,179,51,20,118,轻度污染,臭氧8小时,2022-06-08 01:00:00
合肥市,15,9,0.515,150,48,16,92,良,臭氧8小时,2022-06-07 01:00:00
合肥市,22,9,0.620,170,86,37,110,轻度污染,臭氧8小时,2022-06-06 01:00:00
合肥市,19,8,0.669,155,59,32,96,良,臭氧8小时,2022-06-05 01:00:00
合肥市,16,8,0.561,110,22,14,59,良,臭氧8小时,2022-06-04 01:00:00
合肥市,14,9,0.662,151,49,31,93,良,臭氧8小时,2022-06-03 01:00:00
合肥市,20,8,0.587,139,38,18,83,良,臭氧8小时,2022-06-02 01:00:00
合肥市,22,8,0.597,127,46,23,73,良,臭氧8小时,2022-06-01 01:00:00
合肥市,27,10,0.703,165,56,26,105,轻度污染,臭氧8小时,2022-05-31 01:00:00
合肥市,35,8,0.666,103,49,19,53,良,臭氧8小时,2022-05-30 01:00:00
合肥市,20,8,0.617,109,28,12,58,良,臭氧8小时,2022-05-29 01:00:00
合肥市,35,9,0.594,110,64,34,59,良,臭氧8小时,2022-05-28 01:00:00
合肥市,47,9,0.645,169,82,45,109,轻度污染,臭氧8小时,2022-05-27 01:00:00
合肥市,24,8,0.558,132,48,25,77,良,臭氧8小时,2022-05-26 01:00:00
合肥市,25,9,0.600,186,63,32,124,轻度污染,臭氧8小时,2022-05-25 01:00:00
合肥市,22,9,0.490,153,46,20,95,良,臭氧8小时,2022-05-24 01:00:00
合肥市,35,9,0.497,148,61,31,90,良,臭氧8小时,2022-05-23 01:00:00
合肥市,54,11,0.543,165,79,39,105,轻度污染,臭氧8小时,2022-05-22 01:00:00
合肥市,31,9,0.483,172,65,36,111,轻度污染,臭氧8小时,2022-05-21 01:00:00
合肥市,33,9,0.495,164,66,38,104,轻度污染,臭氧8小时,2022-05-20 01:00:00
合肥市,45,7,0.573,99,67,40,59,良,颗粒物(PM10),2022-05-19 01:00:00
合肥市,49,9,0.607,146,78,40,89,良,臭氧8小时,2022-05-18 01:00:00
合肥市,34,8,0.434,144,62,24,87,良,臭氧8小时,2022-05-17 01:00:00
合肥市,31,7,0.484,134,64,28,79,良,臭氧8小时,2022-05-16 01:00:00
合肥市,34,10,0.576,146,71,34,89,良,臭氧8小时,2022-05-15 01:00:00
合肥市,27,8,0.569,137,68,34,81,良,臭氧8小时,2022-05-14 01:00:00
合肥市,18,8,0.530,118,57,26,65,良,臭氧8小时,2022-05-13 01:00:00
合肥市,19,7,0.486,107,47,20,56,良,臭氧8小时,2022-05-12 01:00:00
合肥市,24,7,0.500,72,51,28,51,良,颗粒物(PM10),2022-05-11 01:00:00
合肥市,25,7,0.611,94,54,27,52,良,颗粒物(PM10),2022-05-10 01:00:00
合肥市,25,8,0.509,121,43,13,68,良,臭氧8小时,2022-05-09 01:00:00
合肥市,19,7,0.601,148,59,28,90,良,臭氧8小时,2022-05-08 01:00:00
合肥市,37,11,0.602,169,70,30,109,轻度污染,臭氧8小时,2022-05-07 01:00:00
合肥市,41,12,0.569,161,62,26,101,轻度污染,臭氧8小时,2022-05-06 01:00:00
合肥市,31,9,0.488,149,53,20,91,良,臭氧8小时,2022-05-05 01:00:00
合肥市,35,8,0.444,142,60,19,85,良,臭氧8小时,2022-05-04 01:00:00
合肥市,40,8,0.506,149,63,24,91,良,臭氧8小时,2022-05-03 01:00:00
合肥市,35,7,0.455,130,54,20,75,良,臭氧8小时,2022-05-02 01:00:00
合肥市,31,7,0.564,116,74,38,64,良,臭氧8小时,2022-05-01 01:00:00
合肥市,24,6,0.544,95,54,30,52,良,颗粒物(PM10),2022-04-30 01:00:00
合肥市,18,6,0.439,103,33,18,53,良,臭氧8小时,2022-04-29 01:00:00
合肥市,21,8,0.563,93,73,15,62,良,颗粒物(PM10),2022-04-28 01:00:00
合肥市,20,8,0.726,118,65,24,65,良,臭氧8小时,2022-04-27 01:00:00
合肥市,17,7,0.585,124,33,19,70,良,臭氧8小时,2022-04-26 01:00:00
合肥市,22,7,0.817,101,26,36,52,良,细颗粒物(PM2.5),2022-04-25 01:00:00
合肥市,20,8,0.738,126,41,19,72,良,臭氧8小时,2022-04-24 01:00:00
合肥市,20,7,0.666,137,39,20,81,良,臭氧8小时,2022-04-23 01:00:00
合肥市,28,8,0.547,133,54,24,78,良,臭氧8小时,2022-04-22 01:00:00
合肥市,24,8,0.499,131,60,24,76,良,臭氧8小时,2022-04-21 01:00:00
合肥市,47,8,0.591,147,95,38,90,良,臭氧8小时,2022-04-20 01:00:00
合肥市,47,8,0.606,156,110,44,97,良,臭氧8小时,2022-04-19 01:00:00
合肥市,48,7,0.564,123,80,35,70,良,臭氧8小时,2022-04-18 01:00:00
合肥市,47,10,0.588,160,78,38,100,良,臭氧8小时,2022-04-17 01:00:00
合肥市,30,8,0.492,125,65,28,71,良,臭氧8小时,2022-04-16 01:00:00
合肥市,23,8,0.464,113,43,16,61,良,臭氧8小时,2022-04-15 01:00:00
合肥市,21,7,0.451,100,41,15,50,优,—,2022-04-14 01:00:00
合肥市,16,7,0.449,92,36,14,46,优,—,2022-04-13 01:00:00
合肥市,26,8,0.646,126,131,49,91,良,颗粒物(PM10),2022-04-12 01:00:00
合肥市,32,10,0.582,173,83,36,112,轻度污染,臭氧8小时,2022-04-11 01:00:00
合肥市,30,9,0.523,154,73,26,95,良,臭氧8小时,2022-04-10 01:00:00
合肥市,36,8,0.501,144,79,24,87,良,臭氧8小时,2022-04-09 01:00:00
合肥市,44,7,0.539,138,93,32,82,良,臭氧8小时,2022-04-08 01:00:00
合肥市,48,8,0.694,145,85,34,88,良,臭氧8小时,2022-04-07 01:00:00
合肥市,45,7,0.591,127,65,25,73,良,臭氧8小时,2022-04-06 01:00:00
合肥市,34,9,0.582,129,66,27,75,良,臭氧8小时,2022-04-05 01:00:00
合肥市,43,10,0.551,140,77,34,84,良,臭氧8小时,2022-04-04 01:00:00
合肥市,50,10,0.607,149,80,36,91,良,臭氧8小时,2022-04-03 01:00:00
合肥市,51,9,0.536,112,62,24,64,良,二氧化氮,2022-04-02 01:00:00
合肥市,26,7,0.384,102,46,19,52,良,臭氧8小时,2022-04-01 01:00:00
合肥市,25,6,0.513,61,63,38,57,良,颗粒物(PM10),2022-03-31 01:00:00
合肥市,27,10,0.660,102,79,27,65,良,颗粒物(PM10),2022-03-28 01:00:00
合肥市,37,8,0.603,98,113,33,82,良,颗粒物(PM10),2022-03-27 01:00:00
